The data obtained from the Suwannee River Water Management District (SRWMD) may be provisional and subject to,,,,,,,,,,,,,,,,,,,
"revision. The SRWMD specifically disclaims any warranty, either expressed or implied, including but not limited to the",,,,,,,,,,,,,,,,,,,
the implied warranties of merchantability and fitness for a particular use. The entire risk as to quality and performance,,,,,,,,,,,,,,,,,,,
"is with the user. In no event will the SRWMD be liable for any direct, indirect, incidental, special, consequential,  or",,,,,,,,,,,,,,,,,,,
SRWMD,02322350,Mean,06/27/2023,22.79,Provisional,382.1,Provisional,7.44,Provisional,4.51417,Provisional,52.46542,Provisional,2.37917,Provisional,3.51,Provisional,-0.07833,Provisional
SRWMD,02322350,Mean,06/28/2023,22.79,Provisional,382.4,Provisional,7.435,Provisional,4.47083,Provisional,51.96833,Provisional,2.35917,Provisional,15.75,Provisional,1.48521,Provisional
SRWMD,02322350,Mean,06/29/2023,22.77,Provisional,382.2,Provisional,7.435,Provisional,4.45146,Provisional,51.72521,Provisional,2.35125,Provisional,7.61,Provisional,0.29437,Provisional
SRWMD,02322350,Mean,06/30/2023,22.76,Provisional,381.8,Provisional,7.437,Provisional,4.44896,Provisional,51.68812,Provisional,2.36896,Provisional,0.52,Provisional,0.01146,Provisional
SRWMD,02322350,Mean,07/01/2023,22.77,Provisional,382.1,Provisional,7.441,Provisional,4.45354,Provisional,51.76479,Provisional,2.47708,Provisional,0.27,Provisional,-0.00708,Provisional
SRWMD,02322350,Mean,07/02/2023,22.78,Provisional,384.5,Provisional,7.444,Provisional,4.44792,Provisional,51.69229,Provisional,1.92083,Provisional,0.46,Provisional,0.03896,Provisional
SRWMD,02322350,Mean,07/03/2023,22.76,Provisional,383.4,Provisional,7.444,Provisional,4.45354,Provisional,51.73417,Provisional,0,Provisional,0.26,Provisional,0.40792,Provisional
SRWMD,02322350,Mean,07/04/2023,22.78,Provisional,383.5,Provisional,7.441,Provisional,4.45833,Provisional,51.81167,Provisional,0,Provisional,0.58,Provisional,0.35938,Provisional
SRWMD,02322350,Mean,07/05/2023,22.77,Provisional,382.8,Provisional,7.441,Provisional,4.49187,Provisional,52.18562,Provisional,2.02354,Provisional,0.99,Provisional,0.05792,Provisional
SRWMD,02322350,Mean,07/06/2023,22.76,Provisional,381.8,Provisional,7.439,Provisional,4.46083,Provisional,51.81958,Provisional,2.37104,Provisional,3.62,Provisional,-0.03208,Provisional
SRWMD,02322350,Mean,07/07/2023,22.75,Provisional,381.2,Provisional,7.446,Provisional,4.47292,Provisional,51.94812,Provisional,2.37667,Provisional,9.54,Provisional,0.22333,Provisional
SRWMD,02322350,Mean,07/08/2023,22.77,Provisional,381.5,Provisional,7.458,Provisional,4.51292,Provisional,52.44042,Provisional,2.37979,Provisional,7.43,Provisional,0.30188,Provisional
SRWMD,02322350,Mean,07/09/2023,22.76,Provisional,381.1,Provisional,7.46,Provisional,4.52479,Provisional,52.56083,Provisional,2.38146,Provisional,8.65,Provisional,0.1375,Provisional
SRWMD,02322350,Mean,07/10/2023,22.73,Provisional,380.3,Provisional,7.451,Provisional,4.49979,Provisional,52.24979,Provisional,2.35562,Provisional,14.17,Provisional,5.50792,Provisional
SRWMD,02322350,Mean,07/11/2023,22.75,Provisional,381.1,Provisional,7.455,Provisional,4.53542,Provisional,52.67917,Provisional,2.37167,Provisional,7.48,Provisional,3.02563,Provisional
SRWMD,02322350,Mean,07/12/2023,22.77,Provisional,380.6,Provisional,7.458,Provisional,4.53542,Provisional,52.69625,Provisional,2.38146,Provisional,3.76,Provisional,0.51708,Provisional
SRWMD,02322350,Mean,07/13/2023,22.78,Provisional,379.8,Provisional,7.461,Provisional,4.55583,Provisional,52.93229,Provisional,2.37958,Provisional,0.32,Provisional,0.31,Provisional
SRWMD,02322350,Mean,07/14/2023,22.74,Provisional,378.2,Provisional,7.46,Provisional,4.51854,Provisional,52.4625,Provisional,2.37958,Provisional,0.57,Provisional,0.25458,Provisional
SRWMD,02322350,Mean,07/15/2023,22.74,Provisional,376.3,Provisional,7.458,Provisional,4.51312,Provisional,52.40604,Provisional,2.37938,Provisional,0.74,Provisional,0.42563,Provisional
SRWMD,02322350,Mean,07/16/2023,22.72,Provisional,374.6,Provisional,7.462,Provisional,4.48,Provisional,52.00062,Provisional,2.38625,Provisional,29.28,Provisional,0.22417,Provisional
SRWMD,02322350,Mean,07/17/2023,22.76,Provisional,373.5,Provisional,7.466,Provisional,4.55292,Provisional,52.87104,Provisional,2.38875,Provisional,2.29,Provisional,0.19208,Provisional
SRWMD,02322350,Mean,07/18/2023,22.75,Provisional,372.5,Provisional,7.465,Provisional,4.55083,Provisional,52.84708,Provisional,2.38917,Provisional,6.41,Provisional,1.49375,Provisional
SRWMD,02322350,Mean,07/19/2023,22.77,Provisional,371.7,Provisional,7.466,Provisional,4.54604,Provisional,52.8125,Provisional,2.38917,Provisional,0.21,Provisional,0.45333,Provisional
SRWMD,02322350,Mean,07/20/2023,22.76,Provisional,371.4,Provisional,7.469,Provisional,4.52854,Provisional,52.61083,Provisional,2.38833,Provisional,0.43,Provisional,0.22813,Provisional
SRWMD,02322350,Mean,07/21/2023,22.78,Provisional,370.8,Provisional,7.469,Provisional,4.52187,Provisional,52.55187,Provisional,2.39042,Provisional,0.58,Provisional,0.16021,Provisional
SRWMD,02322350,Mean,07/22/2023,22.77,Provisional,370.3,Provisional,7.469,Provisional,4.49625,Provisional,52.24896,Provisional,2.38875,Provisional,0.66,Provisional,0.21938,Provisional
SRWMD,02322350,Mean,07/23/2023,22.71,Provisional,370.2,Provisional,7.469,Provisional,4.43208,Provisional,51.41979,Provisional,2.39083,Provisional,5.82,Provisional,0.3325,Provisional
SRWMD,02322350,Mean,07/24/2023,22.77,Provisional,370,Provisional,7.473,Provisional,4.51917,Provisional,52.49562,Provisional,2.39875,Provisional,0.55,Provisional,-0.0375,Provisional
SRWMD,02322350,Mean,07/25/2023,22.77,Provisional,369.8,Provisional,7.475,Provisional,4.53917,Provisional,52.73896,Provisional,2.40146,Provisional,0.37,Provisional,-0.11521,Provisional
SRWMD,02322350,Mean,07/26/2023,22.79,Provisional,394.6,Provisional,7.41,Provisional,4.57437,Provisional,53.17104,Provisional,2.28817,Provisional,0.09,Provisional,1.41958,Provisional
SRWMD,02322350,Mean,07/27/2023,22.78,Provisional,406.8,Provisional,7.419,Provisional,4.61208,Provisional,53.6025,Provisional,2.38458,Provisional,-0.1,Provisional,2.34667,Provisional
SRWMD,02322350,Mean,07/28/2023,22.74,Provisional,405.8,Provisional,7.423,Provisional,4.55604,Provisional,52.91458,Provisional,2.38875,Provisional,-0.13,Provisional,2.44958,Provisional
SRWMD,02322350,Mean,07/29/2023,22.77,Provisional,405.5,Provisional,7.423,Provisional,4.54917,Provisional,52.86333,Provisional,2.39604,Provisional,-0.03,Provisional,2.46292,Provisional
SRWMD,02322350,Mean,07/30/2023,22.79,Provisional,404,Provisional,7.423,Provisional,4.57708,Provisional,53.19812,Provisional,2.39312,Provisional,0.02,Provisional,2.58354,Provisional
SRWMD,02322350,Mean,07/31/2023,22.74,Provisional,404.3,Provisional,7.423,Provisional,4.54729,Provisional,52.79667,Provisional,2.3875,Provisional,-0.12,Provisional,2.83292,Provisional
SRWMD,02322350,Mean,08/01/2023,22.79,Provisional,403.3,Provisional,7.425,Provisional,4.58667,Provisional,53.32521,Provisional,2.38604,Provisional,-0.11,Provisional,2.81,Provisional
SRWMD,02322350,Mean,08/02/2023,21.83,Provisional,403.9,Provisional,7.42,Provisional,4.54146,Provisional,52.785,Provisional,2.39187,Provisional,0.26,Provisional,3.42958,Provisional
SRWMD,02322350,Mean,08/03/2023,22.77,Provisional,402.7,Provisional,7.418,Provisional,4.50125,Provisional,52.31062,Provisional,2.40521,Provisional,0.69,Provisional,2.49146,Provisional
SRWMD,02322350,Mean,08/04/2023,22.73,Provisional,402.9,Provisional,7.405,Provisional,4.40021,Provisional,51.08083,Provisional,2.39833,Provisional,0.63,Provisional,2.55917,Provisional
SRWMD,02322350,Mean,08/05/2023,22.82,Provisional,406,Provisional,7.399,Provisional,4.23292,Provisional,49.22771,Provisional,2.33167,Provisional,0.86,Provisional,7.45146,Provisional
SRWMD,02322350,Mean,08/06/2023,22.93,Provisional,408.2,Provisional,7.396,Provisional,4.13062,Provisional,48.15104,Provisional,2.25771,Provisional,0.12,Provisional,7.78958,Provisional
SRWMD,02322350,Mean,08/07/2023,22.92,Provisional,409.2,Provisional,7.404,Provisional,4.11,Provisional,47.88833,Provisional,2.23521,Provisional,0.77,Provisional,6.02771,Provisional
SRWMD,02322350,Mean,08/08/2023,22.92,Provisional,409.2,Provisional,7.403,Provisional,4.1225,Provisional,48.04792,Provisional,2.24875,Provisional,0.09,Provisional,5.87104,Provisional
SRWMD,02322350,Mean,08/09/2023,22.87,Provisional,408.9,Provisional,7.403,Provisional,4.11562,Provisional,47.91125,Provisional,2.25583,Provisional,0.11,Provisional,5.70042,Provisional
SRWMD,02322350,Mean,08/10/2023,22.85,Provisional,408.4,Provisional,7.409,Provisional,4.1425,Provisional,48.21417,Provisional,2.27917,Provisional,0.84,Provisional,5.14313,Provisional
SRWMD,02322350,Mean,08/11/2023,22.84,Provisional,407.5,Provisional,7.408,Provisional,4.21437,Provisional,49.03646,Provisional,2.29167,Provisional,0.2,Provisional,4.84104,Provisional
SRWMD,02322350,Mean,08/12/2023,22.83,Provisional,406.7,Provisional,7.41,Provisional,4.25667,Provisional,49.52354,Provisional,2.3075,Provisional,0.33,Provisional,4.35292,Provisional
SRWMD,02322350,Mean,08/13/2023,22.8,Provisional,405.4,Provisional,7.414,Provisional,4.29229,Provisional,49.90125,Provisional,2.32229,Provisional,0.24,Provisional,3.49063,Provisional
SRWMD,02322350,Mean,08/14/2023,22.74,Provisional,404.5,Provisional,7.409,Provisional,4.26604,Provisional,49.55271,Provisional,2.33375,Provisional,0.03,Provisional,3.88729,Provisional
SRWMD,02322350,Mean,08/15/2023,22.72,Provisional,403.7,Provisional,7.417,Provisional,4.35729,Provisional,50.59208,Provisional,2.35125,Provisional,0,Provisional,3.40854,Provisional
SRWMD,02322350,Mean,08/16/2023,22.74,Provisional,402.8,Provisional,7.418,Provisional,4.37771,Provisional,50.83458,Provisional,2.35917,Provisional,0,Provisional,2.92458,Provisional
SRWMD,02322350,Mean,08/17/2023,22.76,Provisional,402.2,Provisional,7.422,Provisional,4.44917,Provisional,51.68354,Provisional,2.36062,Provisional,-0.01,Provisional,2.79458,Provisional
SRWMD,02322350,Mean,08/18/2023,22.77,Provisional,401.9,Provisional,7.418,Provisional,4.42792,Provisional,51.46562,Provisional,2.36437,Provisional,0.07,Provisional,2.63896,Provisional
SRWMD,02322350,Mean,08/19/2023,22.79,Provisional,401.4,Provisional,7.422,Provisional,4.42187,Provisional,51.40375,Provisional,2.37187,Provisional,0.15,Provisional,2.51417,Provisional
SRWMD,02322350,Mean,08/20/2023,22.77,Provisional,401,Provisional,7.422,Provisional,4.44812,Provisional,51.68979,Provisional,2.37479,Provisional,0.12,Provisional,2.45146,Provisional
SRWMD,02322350,Mean,08/21/2023,22.79,Provisional,400.7,Provisional,7.424,Provisional,4.46708,Provisional,51.9125,Provisional,2.38021,Provisional,0.07,Provisional,2.37604,Provisional
SRWMD,02322350,Mean,08/22/2023,22.75,Provisional,400.5,Provisional,7.425,Provisional,4.45854,Provisional,51.78896,Provisional,2.38354,Provisional,0.11,Provisional,2.40438,Provisional
SRWMD,02322350,Mean,08/23/2023,22.78,Provisional,400.3,Provisional,7.425,Provisional,4.47687,Provisional,52.03354,Provisional,2.38812,Provisional,0.16,Provisional,2.34937,Provisional
SRWMD,02322350,Mean,08/24/2023,22.78,Provisional,399.9,Provisional,7.427,Provisional,4.48854,Provisional,52.16292,Provisional,2.39333,Provisional,0.09,Provisional,2.30021,Provisional
SRWMD,02322350,Mean,08/25/2023,22.77,Provisional,399.6,Provisional,7.422,Provisional,4.48396,Provisional,52.09437,Provisional,2.40083,Provisional,0.09,Provisional,2.29396,Provisional
SRWMD,02322350,Mean,08/26/2023,22.79,Provisional,398.8,Provisional,7.422,Provisional,4.49479,Provisional,52.25729,Provisional,2.40542,Provisional,0.32,Provisional,2.29458,Provisional
SRWMD,02322350,Mean,08/27/2023,22.8,Provisional,397.8,Provisional,7.424,Provisional,4.48792,Provisional,52.18062,Provisional,2.41042,Provisional,0.19,Provisional,2.28771,Provisional
SRWMD,02322350,Mean,08/28/2023,22.78,Provisional,397.1,Provisional,7.427,Provisional,4.53583,Provisional,52.70979,Provisional,2.41625,Provisional,0.03,Provisional,2.23979,Provisional
SRWMD,02322350,Mean,08/29/2023,22.78,Provisional,396.8,Provisional,7.426,Provisional,4.56562,Provisional,53.04854,Provisional,2.42083,Provisional,-0.06,Provisional,2.35771,Provisional
SRWMD,02322350,Mean,08/30/2023,22.75,Provisional,396.5,Provisional,7.415,Provisional,4.44562,Provisional,51.62312,Provisional,2.41604,Provisional,-0.03,Provisional,4.79833,Provisional
SRWMD,02322350,Mean,08/31/2023,22.76,Provisional,396.4,Provisional,7.425,Provisional,4.55583,Provisional,52.9225,Provisional,2.42958,Provisional,-0.06,Provisional,2.89042,Provisional
SRWMD,02322350,Mean,09/01/2023,22.73,Provisional,395.6,Provisional,7.428,Provisional,4.54083,Provisional,52.73208,Provisional,2.43396,Provisional,0.03,Provisional,2.57125,Provisional
SRWMD,02322350,Mean,09/02/2023,22.76,Provisional,395.6,Provisional,7.437,Provisional,4.62208,Provisional,53.68937,Provisional,2.43792,Provisional,-0.08,Provisional,2.48354,Provisional
SRWMD,02322350,Mean,09/03/2023,22.75,Provisional,394.4,Provisional,7.437,Provisional,4.58417,Provisional,53.24375,Provisional,2.44792,Provisional,0.06,Provisional,2.27563,Provisional
SRWMD,02322350,Mean,09/04/2023,22.75,Provisional,393.1,Provisional,7.438,Provisional,4.55958,Provisional,52.96833,Provisional,2.4575,Provisional,0.07,Provisional,2.16688,Provisional
SRWMD,02322350,Mean,09/05/2023,22.74,Provisional,397.5,Provisional,7.442,Provisional,4.59146,Provisional,53.32271,Provisional,2.45708,Provisional,-0.05,Provisional,2.15542,Provisional
SRWMD,02322350,Mean,09/06/2023,22.75,Provisional,407.3,Provisional,7.441,Provisional,4.5525,Provisional,52.88729,Provisional,2.46042,Provisional,-0.09,Provisional,2.12854,Provisional
SRWMD,02322350,Mean,09/07/2023,22.75,Provisional,407.1,Provisional,7.442,Provisional,4.52875,Provisional,52.59937,Provisional,2.45833,Provisional,-0.08,Provisional,2.10542,Provisional
SRWMD,02322350,Mean,09/08/2023,22.73,Provisional,399.8,Provisional,7.444,Provisional,4.57146,Provisional,53.08146,Provisional,2.46167,Provisional,-0.02,Provisional,2.17979,Provisional
SRWMD,02322350,Mean,09/09/2023,22.71,Provisional,394.5,Provisional,7.44,Provisional,4.53625,Provisional,52.6425,Provisional,2.47292,Provisional,0.04,Provisional,2.2,Provisional
SRWMD,02322350,Mean,09/10/2023,22.74,Provisional,396.6,Provisional,7.443,Provisional,4.55521,Provisional,52.90479,Provisional,2.47521,Provisional,0.03,Provisional,2.19417,Provisional
SRWMD,02322350,Mean,09/11/2023,22.74,Provisional,394.9,Provisional,7.44,Provisional,4.54646,Provisional,52.7925,Provisional,2.47604,Provisional,-0.02,Provisional,2.1575,Provisional
SRWMD,02322350,Mean,09/12/2023,22.75,Provisional,394.5,Provisional,7.439,Provisional,4.55375,Provisional,52.89521,Provisional,2.47354,Provisional,0,Provisional,2.11563,Provisional
SRWMD,02322350,Mean,09/13/2023,22.76,Provisional,396.7,Provisional,7.446,Provisional,4.56271,Provisional,52.99687,Provisional,2.4725,Provisional,0.02,Provisional,2.21458,Provisional
SRWMD,02322350,Mean,09/14/2023,22.76,Provisional,398.2,Provisional,7.449,Provisional,4.55937,Provisional,52.97208,Provisional,2.4675,Provisional,0.12,Provisional,2.16229,Provisional
SRWMD,02322350,Mean,09/15/2023,22.76,Provisional,395.4,Provisional,7.448,Provisional,4.58021,Provisional,53.1975,Provisional,2.46437,Provisional,-0.04,Provisional,2.35979,Provisional
SRWMD,02322350,Mean,09/16/2023,22.73,Provisional,397.7,Provisional,7.451,Provisional,4.57771,Provisional,53.15687,Provisional,2.47375,Provisional,0.07,Provisional,2.28167,Provisional
SRWMD,02322350,Mean,09/17/2023,5.2,Provisional,399.5,Provisional,7.448,Provisional,4.40958,Provisional,51.11896,Provisional,2.46562,Provisional,0.16,Provisional,1.98687,Provisional
SRWMD,02322350,Mean,09/18/2023,0,Provisional,399.5,Provisional,7.45,Provisional,4.41,Provisional,51.12,Provisional,2.46771,Provisional,0.15,Provisional,1.96,Provisional
SRWMD,02322350,Mean,09/19/2023,0,Provisional,399.5,Provisional,7.45,Provisional,4.41,Provisional,51.12,Provisional,2.45833,Provisional,0.15,Provisional,1.96,Provisional
SRWMD,02322350,Mean,09/20/2023,0,Provisional,399.5,Provisional,7.45,Provisional,4.41,Provisional,51.12,Provisional,2.4525,Provisional,0.15,Provisional,1.96,Provisional
SRWMD,02322350,Mean,09/21/2023,0,Provisional,399.5,Provisional,7.45,Provisional,4.41,Provisional,51.12,Provisional,2.46896,Provisional,0.15,Provisional,1.96,Provisional
SRWMD,02322350,Mean,09/22/2023,0,Provisional,399.5,Provisional,7.45,Provisional,4.41,Provisional,51.12,Provisional,2.48625,Provisional,0.15,Provisional,1.96,Provisional
SRWMD,02322350,Mean,09/23/2023,0,Provisional,399.5,Provisional,7.45,Provisional,4.41,Provisional,51.12,Provisional,2.47813,Provisional,0.15,Provisional,1.96,Provisional
SRWMD,02322350,Mean,09/24/2023,0,Provisional,399.5,Provisional,7.45,Provisional,4.41,Provisional,51.12,Provisional,2.48396,Provisional,0.15,Provisional,1.96,Provisional
SRWMD,02322350,Mean,09/25/2023,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data
SRWMD,02322350,Mean,09/26/2023,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data
SRWMD,02322350,Mean,09/27/2023,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data
SRWMD,02322350,Mean,09/28/2023,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data
SRWMD,02322350,Mean,09/29/2023,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data
SRWMD,02322350,Mean,09/30/2023,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data
SRWMD,02322350,Mean,10/01/2023,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data
SRWMD,02322350,Mean,10/02/2023,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data,0,Missing Data
SRWMD,02322350,Mean,10/03/2023,22.7,Provisional,405,Provisional,7.474,Provisional,4.69604,Provisional,54.49792,Provisional,2.52062,Provisional,0.02,Provisional,2.6875,Provisional
SRWMD,02322350,Mean,10/04/2023,22.72,Provisional,404,Provisional,7.474,Provisional,4.66812,Provisional,54.19625,Provisional,2.52312,Provisional,-0.02,Provisional,3.14083,Provisional
SRWMD,02322350,Mean,10/05/2023,22.72,Provisional,403.1,Provisional,7.471,Provisional,4.66,Provisional,54.08792,Provisional,2.52042,Provisional,0,Provisional,2.85417,Provisional
SRWMD,02322350,Mean,10/06/2023,22.71,Provisional,401.5,Provisional,7.47,Provisional,4.66667,Provisional,54.16521,Provisional,2.52229,Provisional,-0.02,Provisional,2.43375,Provisional
SRWMD,02322350,Mean,10/07/2023,22.69,Provisional,399.6,Provisional,7.467,Provisional,4.68875,Provisional,54.39583,Provisional,2.52167,Provisional,0.02,Provisional,3.05708,Provisional
SRWMD,02322350,Mean,10/08/2023,22.58,Provisional,397.4,Provisional,7.48,Provisional,4.82229,Provisional,55.83333,Provisional,2.52396,Provisional,0.1,Provisional,3.78521,Provisional
SRWMD,02322350,Mean,10/09/2023,22.55,Provisional,398.1,Provisional,7.487,Provisional,4.86604,Provisional,56.30792,Provisional,2.52375,Provisional,0.69,Provisional,4.30792,Provisional
SRWMD,02322350,Mean,10/10/2023,22.61,Provisional,413.1,Provisional,7.487,Provisional,5.32062,Provisional,61.63875,Provisional,2.53458,Provisional,-0.83,Provisional,1.18813,Provisional
SRWMD,02322350,Mean,10/11/2023,22.64,Provisional,422.3,Provisional,7.478,Provisional,5.36917,Provisional,62.23875,Provisional,2.54042,Provisional,-1.31,Provisional,0.34417,Provisional
SRWMD,02322350,Mean,10/12/2023,22.71,Provisional,422.5,Provisional,7.469,Provisional,5.38042,Provisional,62.44271,Provisional,2.52771,Provisional,-1.3,Provisional,1.79083,Provisional
SRWMD,02322350,Mean,10/13/2023,22.74,Provisional,422.7,Provisional,7.466,Provisional,5.37812,Provisional,62.45687,Provisional,2.54104,Provisional,-1.31,Provisional,0.46583,Provisional
SRWMD,02322350,Mean,10/14/2023,22.7,Provisional,422.4,Provisional,7.47,Provisional,5.39729,Provisional,62.62812,Provisional,2.54479,Provisional,-1.29,Provisional,0.22042,Provisional
SRWMD,02322350,Mean,10/15/2023,22.64,Provisional,422.1,Provisional,7.476,Provisional,5.45708,Provisional,63.26521,Provisional,2.54646,Provisional,-1.31,Provisional,0.17458,Provisional
SRWMD,02322350,Mean,10/16/2023,22.57,Provisional,421.7,Provisional,7.485,Provisional,5.55562,Provisional,64.30917,Provisional,2.54521,Provisional,-1.32,Provisional,0.16604,Provisional
SRWMD,02322350,Mean,10/17/2023,22.54,Provisional,421.4,Provisional,7.488,Provisional,5.5925,Provisional,64.70646,Provisional,2.54146,Provisional,-1.31,Provisional,0.17708,Provisional
SRWMD,02322350,Mean,10/18/2023,22.57,Provisional,420.5,Provisional,7.486,Provisional,5.53937,Provisional,64.1325,Provisional,2.54229,Provisional,-1.31,Provisional,0.17896,Provisional
SRWMD,02322350,Mean,10/19/2023,22.61,Provisional,420,Provisional,7.481,Provisional,5.48604,Provisional,63.55229,Provisional,2.53979,Provisional,-1.32,Provisional,0.16104,Provisional
SRWMD,02322350,Mean,10/20/2023,22.64,Provisional,419.2,Provisional,7.473,Provisional,5.40979,Provisional,62.69792,Provisional,2.54687,Provisional,-1.28,Provisional,0.1375,Provisional
SRWMD,02322350,Mean,10/21/2023,22.65,Provisional,419.1,Provisional,7.475,Provisional,5.39104,Provisional,62.49208,Provisional,2.54562,Provisional,-1.26,Provisional,0.17271,Provisional
SRWMD,02322350,Mean,10/22/2023,22.63,Provisional,418.7,Provisional,7.478,Provisional,5.47562,Provisional,63.45292,Provisional,2.54458,Provisional,-1.19,Provisional,0.21958,Provisional
SRWMD,02322350,Mean,10/23/2023,22.64,Provisional,418.2,Provisional,7.478,Provisional,5.44042,Provisional,63.06854,Provisional,2.54437,Provisional,-1.18,Provisional,0.18208,Provisional
SRWMD,02322350,Mean,10/24/2023,22.66,Provisional,418,Provisional,7.478,Provisional,5.40167,Provisional,62.63542,Provisional,2.54583,Provisional,1.94,Provisional,0.19083,Provisional
SRWMD,02322350,Mean,10/25/2023,22.68,Provisional,417.6,Provisional,7.474,Provisional,5.38312,Provisional,62.44937,Provisional,2.54625,Provisional,-1.17,Provisional,0.19792,Provisional
SRWMD,02322350,Mean,10/26/2023,22.68,Provisional,421.8,Provisional,7.479,Provisional,5.43021,Provisional,62.98833,Provisional,2.54167,Provisional,-1.27,Provisional,0.22333,Provisional
SRWMD,02322350,Mean,10/27/2023,22.67,Provisional,423.9,Provisional,7.484,Provisional,5.44833,Provisional,63.18917,Provisional,2.54125,Provisional,-1.33,Provisional,0.19854,Provisional
SRWMD,02322350,Mean,10/28/2023,22.67,Provisional,423.2,Provisional,7.485,Provisional,5.45187,Provisional,63.23375,Provisional,2.54375,Provisional,-1.3,Provisional,0.20479,Provisional
SRWMD,02322350,Mean,10/29/2023,22.69,Provisional,422.4,Provisional,7.485,Provisional,5.44604,Provisional,63.1825,Provisional,2.54667,Provisional,-1.3,Provisional,0.21771,Provisional
SRWMD,02322350,Mean,10/30/2023,22.68,Provisional,421.9,Provisional,7.49,Provisional,5.4725,Provisional,63.49167,Provisional,2.5475,Provisional,-1.32,Provisional,0.18604,Provisional
SRWMD,02322350,Mean,10/31/2023,22.54,Provisional,405.6,Provisional,7.528,Provisional,5.68521,Provisional,65.6375,Provisional,2.4415,Provisional,-1.31,Provisional,0.07458,Provisional
SRWMD,02322350,Mean,11/01/2023,22.51,Provisional,423.3,Provisional,7.512,Provisional,5.67292,Provisional,65.5875,Provisional,2.54875,Provisional,-1.31,Provisional,0.23813,Provisional
SRWMD,02322350,Mean,11/02/2023,22.49,Provisional,422.7,Provisional,7.514,Provisional,5.70812,Provisional,65.97292,Provisional,2.55562,Provisional,-1.31,Provisional,0.23271,Provisional
SRWMD,02322350,Mean,11/03/2023,22.58,Provisional,422.4,Provisional,7.507,Provisional,5.59542,Provisional,64.78292,Provisional,2.55417,Provisional,-1.3,Provisional,0.26479,Provisional
SRWMD,02322350,Mean,11/04/2023,22.57,Provisional,421.9,Provisional,7.51,Provisional,5.64292,Provisional,65.3125,Provisional,2.55437,Provisional,-1.3,Provisional,0.23854,Provisional
SRWMD,02322350,Mean,11/05/2023,22.53,Provisional,421.2,Provisional,7.516,Provisional,5.66437,Provisional,65.52229,Provisional,2.55521,Provisional,-1.08,Provisional,0.22917,Provisional
SRWMD,02322350,Mean,11/06/2023,22.53,Provisional,420.7,Provisional,7.514,Provisional,5.66958,Provisional,65.58937,Provisional,2.55833,Provisional,-1.31,Provisional,0.23875,Provisional
SRWMD,02322350,Mean,11/07/2023,22.55,Provisional,420.4,Provisional,7.516,Provisional,5.64708,Provisional,65.35729,Provisional,2.55437,Provisional,-1.31,Provisional,0.22417,Provisional
SRWMD,02322350,Mean,11/08/2023,22.56,Provisional,419.8,Provisional,7.515,Provisional,5.63979,Provisional,65.28042,Provisional,2.55771,Provisional,-1.3,Provisional,0.19313,Provisional
SRWMD,02322350,Mean,11/09/2023,22.62,Provisional,419.4,Provisional,7.51,Provisional,5.60896,Provisional,65.00104,Provisional,2.55604,Provisional,-1.31,Provisional,0.20396,Provisional
SRWMD,02322350,Mean,11/10/2023,22.65,Provisional,419.2,Provisional,7.5,Provisional,5.48208,Provisional,63.56167,Provisional,2.55792,Provisional,-1.29,Provisional,0.21604,Provisional
SRWMD,02322350,Mean,11/11/2023,22.68,Provisional,418.4,Provisional,7.501,Provisional,5.48854,Provisional,63.66708,Provisional,2.55729,Provisional,-1.26,Provisional,0.27438,Provisional
SRWMD,02322350,Mean,11/12/2023,22.59,Provisional,418.1,Provisional,7.513,Provisional,5.54917,Provisional,64.24812,Provisional,2.55917,Provisional,-1.3,Provisional,0.26313,Provisional
SRWMD,02322350,Mean,11/13/2023,22.55,Provisional,417.7,Provisional,7.519,Provisional,5.57771,Provisional,64.54458,Provisional,2.56125,Provisional,-1.31,Provisional,0.26521,Provisional
SRWMD,02322350,Mean,11/14/2023,22.56,Provisional,419.6,Provisional,7.509,Provisional,5.4775,Provisional,63.40667,Provisional,2.55521,Provisional,-1.31,Provisional,0.44354,Provisional
SRWMD,02322350,Mean,11/15/2023,22.61,Provisional,422.7,Provisional,7.499,Provisional,5.39729,Provisional,62.53229,Provisional,2.55562,Provisional,-1.24,Provisional,0.22958,Provisional
SRWMD,02322350,Mean,11/16/2023,22.62,Provisional,422.1,Provisional,7.501,Provisional,5.38812,Provisional,62.42833,Provisional,2.55792,Provisional,-1.31,Provisional,0.20646,Provisional
